AnimalAnonID@RecordingInstitution@MeasurementType@RecordType@MeasurementValue@EstimatedMeasurement@ExcludededFromNorms@MeasurementDate@MeasurementDateEstimateType@MeasurementDateEstimateStart@MeasurementDateEstimateEnd@CollectionScopeType@AnimalAgeMonths@AnimalAgeDays@Age@UnitOfMeasure
260352@138725@Live weight@@0.568@0@NA@2017-09-15@NA@NA@NA@NA@75@2284@6.257534246575342@kg
260352@138725@Live weight@@1.08@0@NA@2021-02-03@NA@NA@NA@NA@115@3521@9.646575342465754@kg
255293@44462@Live weight@@0.03@0@NA@2014-01-21@NA@NA@NA@NA@17@529@1.4493150684931506@kg
260352@138725@Live weight@@1.17@0@NA@2022-08-18@NA@NA@NA@NA@134@4082@11.183561643835617@kg
260352@138725@Live weight@@1.15@0@NA@2022-07-15@NA@NA@NA@NA@133@4048@11.09041095890411@kg
260352@138725@Live weight@@1.1@0@NA@2021-11-16@NA@NA@NA@NA@125@3807@10.43013698630137@kg
260352@138725@Live weight@@1.1@0@NA@2022-05-20@NA@NA@NA@NA@131@3992@10.936986301369863@kg
260352@138725@Live weight@@1.08@0@NA@2020-10-01@NA@NA@NA@NA@111@3396@9.304109589041095@kg
260352@138725@Live weight@@1.2@0@NA@2021-05-16@NA@NA@NA@NA@119@3623@9.926027397260274@kg
260352@138725@Live weight@@1.15@0@NA@2020-11-25@NA@NA@NA@NA@113@3451@9.454794520547946@kg
260352@138725@Live weight@@0.16@0@NA@2020-11-11@NA@NA@NA@NA@112@3437@9.416438356164383@kg
260352@138725@Live weight@@0.96@0@NA@2020-02-10@NA@NA@NA@NA@103@3162@8.663013698630136@kg
260352@138725@Live weight@@0.87@0@NA@2019-10-28@NA@NA@NA@NA@100@3057@8.375342465753425@kg
260352@138725@Live weight@@1.23@0@NA@2022-12-04@NA@NA@NA@NA@137@4190@11.479452054794521@kg
260352@138725@Live weight@@1.11@0@NA@2020-08-19@NA@NA@NA@NA@110@3353@9.186301369863013@kg
260352@138725@Live weight@@0.84@0@NA@2019-11-11@NA@NA@NA@NA@100@3071@8.413698630136986@kg
260352@138725@Live weight@@1.25@0@NA@2022-11-27@NA@NA@NA@NA@137@4183@11.46027397260274@kg
260352@138725@Live weight@@1.14@0@NA@2022-06-16@NA@NA@NA@NA@132@4019@11.01095890410959@kg
260352@138725@Live weight@@0.9@0@NA@2020-01-13@NA@NA@NA@NA@102@3134@8.586301369863014@kg
260352@138725@Live weight@@1.17@0@NA@2020-08-26@NA@NA@NA@NA@110@3360@9.205479452054794@kg
260352@138725@Live weight@@1.12@0@NA@2022-09-21@NA@NA@NA@NA@135@4116@11.276712328767124@kg
271013@78043@Live weight@@2.92@0@NA@2022-06-29@NA@NA@NA@NA@228@6954@19.052054794520547@kg
271013@78043@Live weight@@2.68@0@NA@2022-03-01@NA@NA@NA@NA@224@6834@18.723287671232878@kg
271013@78043@Live weight@@2.885@0@NA@2022-03-15@NA@NA@NA@NA@225@6848@18.76164383561644@kg
271013@78043@Live weight@@3@0@NA@2017-10-22@NA@NA@NA@NA@172@5243@14.364383561643836@kg
381026@129985@Live weight@@0.635@0@NA@2015-11-23@NA@NA@NA@NA@85@2602@7.1287671232876715@kg
381026@129985@Live weight@@0.485@0@NA@2014-10-13@NA@NA@NA@NA@72@2196@6.016438356164383@kg
381026@129985@Live weight@@0.424@0@NA@2014-12-28@NA@NA@NA@NA@74@2272@6.2246575342465755@kg
386017@78043@Live weight@@0.89@0@NA@2015-11-12@NA@NA@NA@NA@130@3967@10.868493150684932@kg
386017@78043@Live weight@@0.875@0@NA@2023-09-11@NA@NA@NA@NA@224@6827@18.704109589041096@kg
386017@78043@Live weight@@0.87@0@NA@2022-03-15@NA@NA@NA@NA@206@6282@17.21095890410959@kg
621087@23814@Live weight@@1.267@0@NA@1992-12-01@NA@NA@NA@NA@30@924@2.5315068493150683@kg
621087@23814@Live weight@@1.194@0@NA@1991-12-04@NA@NA@NA@NA@18@561@1.536986301369863@kg
621087@23814@Live weight@@1.35@0@NA@1995-01-17@NA@NA@NA@NA@55@1701@4.66027397260274@kg
621087@23814@Live weight@@1.326@0@NA@1994-04-27@NA@NA@NA@NA@47@1436@3.9342465753424656@kg
621087@23814@Live weight@@1.26@0@NA@1997-02-15@NA@NA@NA@NA@80@2461@6.742465753424658@kg
633420@168670@Live weight@@0.406@0@NA@2020-09-16@NA@NA@NA@NA@16@504@1.3808219178082193@kg
633420@168670@Live weight@@0.434@0@NA@2020-05-28@NA@NA@NA@NA@12@393@1.0767123287671232@kg
633420@168670@Live weight@@0.38@0@NA@2020-05-02@NA@NA@NA@NA@12@367@1.0054794520547945@kg
634636@138417@Live weight@@0.233@0@NA@2022-06-15@NA@NA@NA@NA@46@1425@3.904109589041096@kg
361428@111450@Live weight@@0.112@0@NA@2014-10-07@NA@NA@NA@NA@35@1071@2.9342465753424656@kg
1331037@23814@Live weight@@1.218@0@NA@1994-01-05@NA@NA@NA@NA@43@1324@3.627397260273973@kg
1331037@23814@Live weight@@1.16@0@NA@1996-04-11@NA@NA@NA@NA@70@2151@5.8931506849315065@kg
1338345@174716@Live weight@@0.59@0@NA@2023-03-31@NA@NA@NA@NA@225@6850@18.767123287671232@kg
893107@120859@Live weight@@0.84@0@NA@1988-04-17@NA@NA@NA@NA@274@8363@22.912328767123288@kg
76433@78043@Live weight@@0.955@0@NA@2022-03-15@NA@NA@NA@NA@206@6282@17.21095890410959@kg
76433@78043@Live weight@@0.895@0@NA@2015-02-24@NA@NA@NA@NA@121@3706@10.153424657534247@kg
78706@138725@Live weight@@1.69@0@NA@2021-05-16@NA@NA@NA@NA@119@3623@9.926027397260274@kg
78706@138725@Live weight@@1.49@0@NA@2019-09-11@NA@NA@NA@NA@98@3010@8.246575342465754@kg
78706@138725@Live weight@@1.44@0@NA@2019-08-04@NA@NA@NA@NA@97@2972@8.142465753424657@kg
78706@138725@Live weight@@1.5@0@NA@2021-06-24@NA@NA@NA@NA@120@3662@10.032876712328767@kg
78706@138725@Live weight@@1.567@0@NA@2020-04-13@NA@NA@NA@NA@105@3225@8.835616438356164@kg
78706@138725@Live weight@@1.67@0@NA@2022-09-05@NA@NA@NA@NA@134@4100@11.232876712328768@kg
78706@138725@Live weight@@1.1@0@NA@2016-10-24@NA@NA@NA@NA@64@1958@5.364383561643836@kg
78706@138725@Live weight@@1.63@0@NA@2021-05-23@NA@NA@NA@NA@119@3630@9.945205479452055@kg
78706@138725@Live weight@@1.57@0@NA@2020-01-27@NA@NA@NA@NA@103@3148@8.624657534246575@kg
78706@138725@Live weight@@1.67@0@NA@2022-10-20@NA@NA@NA@NA@136@4145@11.356164383561644@kg
86518@90434@Live weight@@1.82@0@NA@2018-02-02@NA@NA@NA@NA@476@14491@39.701369863013696@kg
86518@90434@Live weight@@1.93@0@NA@2019-11-06@NA@NA@NA@NA@497@15133@41.46027397260274@kg
271013@78043@Live weight@@3.195@0@NA@2023-05-11@NA@NA@NA@NA@238@7270@19.91780821917808@kg
271013@78043@Live weight@@2.95@0@NA@2014-11-08@NA@NA@NA@NA@136@4164@11.408219178082192@kg
272770@35726@Live weight@@0.908@0@NA@2003-04-02@NA@NA@NA@NA@183@5570@15.26027397260274@kg
393088@156191@Live weight@@0.286@0@NA@2015-07-05@NA@NA@NA@NA@36@1118@3.063013698630137@kg
393088@76359@Live weight@@0.03462@0@NA@2012-11-07@NA@NA@NA@NA@4@148@0.4054794520547945@kg
393088@156191@Live weight@@0.112@0@NA@2014-05-07@NA@NA@NA@NA@22@694@1.9013698630136986@kg
393088@156191@Live weight@@0.322@0@NA@2015-09-06@NA@NA@NA@NA@38@1181@3.2356164383561645@kg
393088@156191@Live weight@@0.611@0@NA@2023-12-03@NA@NA@NA@NA@137@4191@11.482191780821918@kg
393088@156191@Live weight@@0.585@0@NA@2022-03-23@NA@NA@NA@NA@117@3571@9.783561643835617@kg
393088@156191@Live weight@@0.551@0@NA@2021-07-04@NA@NA@NA@NA@108@3309@9.065753424657535@kg
393088@156191@Live weight@@0.603@0@NA@2021-09-01@NA@NA@NA@NA@110@3368@9.227397260273973@kg
393088@156191@Live weight@@0.394@0@NA@2016-03-03@NA@NA@NA@NA@44@1360@3.7260273972602738@kg
393088@156191@Live weight@@0.485@0@NA@2018-04-24@NA@NA@NA@NA@70@2142@5.868493150684931@kg
396639@48819@Live weight@@0.702@0@NA@2019-12-17@NA@NA@NA@NA@23@715@1.9589041095890412@kg
396639@48819@Live weight@@0.968@0@NA@2023-05-12@NA@NA@NA@NA@64@1957@5.361643835616438@kg
407289@138725@Live weight@@1.9@0@NA@2009-06-24@NA@NA@NA@NA@737@22455@61.52054794520548@kg
407289@138725@Live weight@@2.025@0@NA@2009-11-22@NA@NA@NA@NA@742@22606@61.93424657534246@kg
407289@138725@Live weight@@1.91@0@NA@2008-05-24@NA@NA@NA@NA@724@22059@60.43561643835616@kg
407289@138725@Live weight@@2@0@NA@2009-11-09@NA@NA@NA@NA@742@22593@61.8986301369863@kg
281958@123651@Live weight@@0.947@0@NA@2020-08-04@NA@NA@NA@NA@19@581@1.5917808219178082@kg
281958@123651@Live weight@@0.88@0@NA@2020-02-21@NA@NA@NA@NA@13@416@1.1397260273972603@kg
285429@120782@Live weight@@0.805@0@NA@2022-02-06@NA@NA@NA@NA@127@3872@10.608219178082193@kg
285429@120782@Live weight@@0.781@0@NA@2021-06-13@NA@NA@NA@NA@119@3634@9.956164383561644@kg
371148@166555@Live weight@@0.03@0@NA@2011-04-26@NA@NA@NA@NA@3@115@0.3150684931506849@kg
372543@168670@Live weight@@0.704@0@NA@2020-03-17@NA@NA@NA@NA@10@321@0.8794520547945206@kg
372543@168670@Live weight@@0.758@0@NA@2020-05-12@NA@NA@NA@NA@12@377@1.0328767123287672@kg
372543@168670@Live weight@@0.754@0@NA@2020-05-28@NA@NA@NA@NA@12@393@1.0767123287671232@kg
372543@168670@Live weight@@0.785@0@NA@2021-06-21@NA@NA@NA@NA@25@782@2.1424657534246574@kg
372543@168670@Live weight@@0.665@0@NA@2020-11-10@NA@NA@NA@NA@18@559@1.5315068493150685@kg
372543@168670@Live weight@@0.735@0@NA@2020-07-07@NA@NA@NA@NA@14@433@1.1863013698630136@kg
372543@168670@Live weight@@0.721@0@NA@2020-04-14@NA@NA@NA@NA@11@349@0.9561643835616438@kg
381026@129985@Live weight@@0.423@0@NA@2015-01-23@NA@NA@NA@NA@75@2298@6.295890410958904@kg
381026@129985@Live weight@@0.72@0@NA@2017-02-01@NA@NA@NA@NA@99@3038@8.323287671232876@kg
386017@78043@Live weight@@0.85@0@NA@2023-07-14@NA@NA@NA@NA@222@6768@18.542465753424658@kg
386017@78043@Live weight@@0.85@0@NA@2020-02-29@NA@NA@NA@NA@181@5537@15.169863013698631@kg
386017@78043@Live weight@@0.95@0@NA@2020-05-09@NA@NA@NA@NA@184@5607@15.361643835616439@kg
915198@76646@Live weight@@0.88@0@NA@2021-07-01@NA@NA@NA@NA@191@5813@15.926027397260274@kg
915198@76646@Live weight@@0.9@0@NA@2021-05-31@NA@NA@NA@NA@189@5782@15.841095890410958@kg
931015@99841@Live weight@@1.1154@0@NA@2005-10-20@NA@NA@NA@NA@227@6935@19@kg
1353890@109140@Live weight@@1.498@0@NA@2023-10-14@NA@NA@NA@NA@93@2843@7.789041095890411@kg
1353890@109140@Live weight@@1.53@0@NA@2023-05-23@NA@NA@NA@NA@88@2699@7.394520547945206@kg
1353890@109140@Live weight@@1.495@0@NA@2023-02-19@NA@NA@NA@NA@85@2606@7.13972602739726@kg
1359507@165942@Live weight@@0.485@0@NA@2023-07-04@NA@NA@NA@NA@178@5441@14.906849315068493@kg
1359507@165942@Live weight@@0.496@0@NA@2021-04-12@NA@NA@NA@NA@152@4628@12.67945205479452@kg
1361849@23814@Live weight@@0.52@0@NA@2007-05-17@NA@NA@NA@NA@371@11307@30.97808219178082@kg
425277@48819@Live weight@@0.87@0@NA@2023-05-12@NA@NA@NA@NA@64@1957@5.361643835616438@kg
425963@48819@Live weight@@0.906@0@NA@2019-10-01@NA@NA@NA@NA@21@638@1.747945205479452@kg
425963@48819@Live weight@@0.786@0@NA@2020-04-27@NA@NA@NA@NA@27@847@2.3205479452054796@kg
430412@34263@Live weight@@0.683@0@NA@2016-08-01@NA@NA@NA@NA@66@2013@5.515068493150685@kg
302680@108574@Live weight@@0.93@0@NA@2020-08-02@NA@NA@NA@NA@127@3866@10.591780821917808@kg
285429@120782@Live weight@@0.857@0@NA@2023-09-26@NA@NA@NA@NA@146@4469@12.243835616438357@kg
285429@120782@Live weight@@0.185@0@NA@2014-08-29@NA@NA@NA@NA@37@1154@3.1616438356164385@kg
302680@108574@Live weight@@0.928@0@NA@2019-09-02@NA@NA@NA@NA@116@3531@9.673972602739726@kg
663951@78043@Live weight@@0.81@0@NA@2018-11-19@NA@NA@NA@NA@166@5070@13.89041095890411@kg
663951@78043@Live weight@@0.83@0@NA@2018-10-23@NA@NA@NA@NA@165@5043@13.816438356164383@kg
663951@78043@Live weight@@0.8@0@NA@2016-11-04@NA@NA@NA@NA@142@4325@11.849315068493151@kg
393088@156191@Live weight@@0.399@0@NA@2016-04-04@NA@NA@NA@NA@45@1392@3.813698630136986@kg
393088@156191@Live weight@@0.237@0@NA@2015-03-02@NA@NA@NA@NA@32@993@2.7205479452054795@kg
393088@156191@Live weight@@0.48@0@NA@2018-09-06@NA@NA@NA@NA@74@2277@6.238356164383561@kg
393088@156191@Live weight@@0.556@0@NA@2020-06-04@NA@NA@NA@NA@95@2914@7.983561643835617@kg
393088@156191@Live weight@@0.564@0@NA@2020-11-02@NA@NA@NA@NA@100@3065@8.397260273972602@kg
393088@156191@Live weight@@0.462@0@NA@2017-03-02@NA@NA@NA@NA@56@1724@4.723287671232876@kg
393088@76359@Live weight@@0.0397@0@NA@2013-03-11@NA@NA@NA@NA@8@272@0.7452054794520548@kg
393088@156191@Live weight@@0.569@0@NA@2022-04-03@NA@NA@NA@NA@117@3582@9.813698630136987@kg
407289@138725@Live weight@@2@0@NA@2010-04-14@NA@NA@NA@NA@747@22749@62.326027397260276@kg
407289@138725@Live weight@@1.85@0@NA@2006-09-22@NA@NA@NA@NA@704@21449@58.76438356164383@kg
407289@138725@Live weight@@2.25@0@NA@2008-04-12@NA@NA@NA@NA@723@22017@60.320547945205476@kg
407289@138725@Live weight@@2@0@NA@2009-12-07@NA@NA@NA@NA@743@22621@61.97534246575343@kg
450213@21303@Live weight@@0.861@0@NA@2002-06-20@NA@NA@NA@NA@543@16543@45.323287671232876@kg
450213@21303@Live weight@@0.85@0@NA@2002-04-09@NA@NA@NA@NA@541@16471@45.12602739726027@kg
452916@48819@Live weight@@0.816@0@NA@2020-04-27@NA@NA@NA@NA@27@847@2.3205479452054796@kg
106708@165187@Live weight@@1.064@0@NA@2021-05-03@NA@NA@NA@NA@117@3563@9.761643835616438@kg
120627@69811@Live weight@@0.996@0@NA@2021-02-17@NA@NA@NA@NA@190@5801@15.893150684931507@kg
321094@23814@Live weight@@2.01@0@NA@1995-07-11@NA@NA@NA@NA@301@9171@25.126027397260273@kg
321094@23814@Live weight@@2.1@0@NA@1997-06-13@NA@NA@NA@NA@324@9874@27.052054794520547@kg
321094@23814@Live weight@@2001@0@NA@1995-11-09@NA@NA@NA@NA@305@9292@25.457534246575342@kg
321094@23814@Live weight@@1.95@0@NA@1997-01-11@NA@NA@NA@NA@319@9721@26.632876712328766@kg
321094@23814@Live weight@@2.1@0@NA@1995-09-05@NA@NA@NA@NA@303@9227@25.279452054794522@kg
321094@23814@Live weight@@2.05@0@NA@1997-05-17@NA@NA@NA@NA@323@9847@26.97808219178082@kg
321094@23814@Live weight@@2.037@0@NA@1992-10-29@NA@NA@NA@NA@268@8186@22.427397260273974@kg
1374907@44462@Live weight@@0.0422@0@NA@2013-10-01@NA@NA@NA@NA@13@417@1.1424657534246576@kg
1378348@34263@Live weight@@0.881@0@NA@2015-05-10@NA@NA@NA@NA@112@3416@9.35890410958904@kg
1378348@34263@Live weight@@0.869@0@NA@2015-09-01@NA@NA@NA@NA@116@3530@9.67123287671233@kg
1379830@123651@Live weight@@0.113@0@NA@2018-10-04@NA@NA@NA@NA@9@276@0.7561643835616438@kg
316217@25731@Live weight@@0.134@0@NA@2017-09-15@NA@NA@NA@NA@24@757@2.073972602739726@kg
422279@122408@Live weight@@0.736@0@NA@2006-05-21@NA@NA@NA@NA@79@2430@6.657534246575342@kg
425277@48819@Live weight@@0.706@0@NA@2019-12-17@NA@NA@NA@NA@23@715@1.9589041095890412@kg
430412@34263@Live weight@@0.6@0@NA@2016-01-31@NA@NA@NA@NA@60@1830@5.013698630136986@kg
455417@109140@Live weight@@1.068@0@NA@2008-12-01@NA@NA@NA@NA@47@1430@3.9178082191780823@kg
455417@109140@Live weight@@1.08@0@NA@2008-11-17@NA@NA@NA@NA@46@1416@3.8794520547945206@kg
455417@109140@Live weight@@1.125@0@NA@2008-04-14@NA@NA@NA@NA@39@1199@3.2849315068493152@kg
455417@109140@Live weight@@1.155@0@NA@2010-09-24@NA@NA@NA@NA@68@2092@5.7315068493150685@kg
455417@109140@Live weight@@2.482@0@NA@2019-03-28@NA@NA@NA@NA@170@5199@14.243835616438357@kg
455417@109140@Live weight@@1.135@0@NA@2013-11-03@NA@NA@NA@NA@106@3228@8.843835616438357@kg
455417@109140@Live weight@@1.105@0@NA@2009-03-16@NA@NA@NA@NA@50@1535@4.205479452054795@kg
455417@109140@Live weight@@1.055@0@NA@2013-01-09@NA@NA@NA@NA@96@2930@8.027397260273972@kg
455417@109140@Live weight@@1.06@0@NA@2008-05-05@NA@NA@NA@NA@40@1220@3.3424657534246576@kg
455417@109140@Live weight@@2.376@0@NA@2018-12-05@NA@NA@NA@NA@167@5086@13.934246575342465@kg
475586@68537@Live weight@@1.83@0@NA@2018-02-28@NA@NA@NA@NA@296@9028@24.734246575342464@kg
475586@68537@Live weight@@1.49@0@NA@2007-02-13@NA@NA@NA@NA@164@4995@13.684931506849315@kg
475586@68537@Live weight@@1.74@0@NA@2014-01-08@NA@NA@NA@NA@246@7516@20.59178082191781@kg
475586@68537@Live weight@@1.826@0@NA@2021-10-27@NA@NA@NA@NA@340@10365@28.397260273972602@kg
475586@68537@Live weight@@1.805@0@NA@2020-09-02@NA@NA@NA@NA@326@9945@27.246575342465754@kg
475586@68537@Live weight@@1.537@0@NA@2008-07-15@NA@NA@NA@NA@181@5513@15.104109589041096@kg
475586@68537@Live weight@@1.553@0@NA@2008-12-30@NA@NA@NA@NA@186@5681@15.564383561643835@kg
475586@68537@Live weight@@1.748@0@NA@2013-09-04@NA@NA@NA@NA@242@7390@20.246575342465754@kg
475586@68537@Live weight@@1.175@0@NA@2020-02-20@NA@NA@NA@NA@320@9750@26.71232876712329@kg
475586@68537@Live weight@@1.494@0@NA@2008-03-11@NA@NA@NA@NA@177@5387@14.758904109589041@kg
475586@68537@Live weight@@1.515@0@NA@2007-03-27@NA@NA@NA@NA@165@5037@13.8@kg
475586@68537@Live weight@@1.572@0@NA@2007-05-01@NA@NA@NA@NA@166@5072@13.895890410958904@kg
475586@68537@Live weight@@1.71@0@NA@2015-04-01@NA@NA@NA@NA@261@7964@21.81917808219178@kg
475586@68537@Live weight@@1.869@0@NA@2020-07-24@NA@NA@NA@NA@325@9905@27.136986301369863@kg
475586@68537@Live weight@@1.801@0@NA@2013-11-13@NA@NA@NA@NA@245@7460@20.438356164383563@kg
475586@68537@Live weight@@1.489@0@NA@2006-08-01@NA@NA@NA@NA@157@4799@13.147945205479452@kg
121909@114907@Live weight@@0.921@0@NA@2005-02-23@NA@NA@NA@NA@301@9185@25.164383561643834@kg
129628@76646@Live weight@@0.051@0@NA@2011-08-22@NA@NA@NA@NA@31@963@2.638356164383562@kg
331112@129985@Live weight@@0.486@0@NA@2016-09-05@NA@NA@NA@NA@73@2245@6.1506849315068495@kg
331112@129985@Live weight@@0.5@0@NA@2014-07-02@NA@NA@NA@NA@47@1449@3.96986301369863@kg
341299@151033@Live weight@@1.304@0@NA@2023-05-25@NA@NA@NA@NA@640@19503@53.43287671232877@kg
341653@15939@Live weight@@0.54@0@NA@2022-09-05@NA@NA@NA@NA@80@2439@6.682191780821918@kg
341653@15939@Live weight@@0.45@0@NA@2021-04-19@NA@NA@NA@NA@63@1935@5.301369863013699@kg
341653@15939@Live weight@@0.51@0@NA@2020-07-21@NA@NA@NA@NA@54@1663@4.556164383561644@kg
714346@15939@Live weight@@0.155@0@NA@2016-05-28@NA@NA@NA@NA@20@635@1.7397260273972603@kg
433912@21224@Live weight@@0.875@0@NA@2016-04-11@NA@NA@NA@NA@6@192@0.5260273972602739@kg
433912@21224@Live weight@@0.784@0@NA@2017-03-05@NA@NA@NA@NA@17@520@1.4246575342465753@kg
331112@129985@Live weight@@0.535@0@NA@2016-01-19@NA@NA@NA@NA@66@2015@5.52054794520548@kg
331112@129985@Live weight@@0.485@0@NA@2014-09-05@NA@NA@NA@NA@49@1514@4.147945205479452@kg
331112@129985@Live weight@@0.432@0@NA@2015-02-06@NA@NA@NA@NA@54@1668@4.5698630136986305@kg
341653@15939@Live weight@@0.457@0@NA@2019-07-31@NA@NA@NA@NA@42@1307@3.580821917808219@kg
341653@15939@Live weight@@0.525@0@NA@2022-09-29@NA@NA@NA@NA@80@2463@6.747945205479452@kg
341653@15939@Live weight@@0.461@0@NA@2019-10-03@NA@NA@NA@NA@45@1371@3.756164383561644@kg
341653@15939@Live weight@@0.475@0@NA@2019-10-14@NA@NA@NA@NA@45@1382@3.786301369863014@kg
341653@15939@Live weight@@0.515@0@NA@2021-07-26@NA@NA@NA@NA@66@2033@5.5698630136986305@kg
979324@23814@Live weight@@0.925@0@NA@1992-05-04@NA@NA@NA@NA@143@4355@11.931506849315069@kg
985705@123578@Live weight@@1.9@0@NA@2008-04-14@NA@NA@NA@NA@459@13983@38.30958904109589@kg
484348@115890@Live weight@@0.0016@0@NA@2017-11-02@NA@NA@NA@NA@206@6283@17.213698630136985@kg
484348@115890@Live weight@@1.55@0@NA@2021-09-15@NA@NA@NA@NA@252@7696@21.084931506849315@kg
487165@168670@Live weight@@0.45@0@NA@2020-10-14@NA@NA@NA@NA@17@532@1.4575342465753425@kg
148277@71089@Live weight@@1.475@0@NA@2019-10-01@NA@NA@NA@NA@517@15735@43.10958904109589@kg
719347@108267@Live weight@@15@0@NA@1994-08-09@NA@NA@NA@NA@84@2568@7.035616438356165@kg
719604@15939@Live weight@@0.685@0@NA@2019-09-02@NA@NA@NA@NA@20@609@1.6684931506849314@kg
719604@15939@Live weight@@0.7@0@NA@2020-02-10@NA@NA@NA@NA@25@770@2.1095890410958904@kg
719604@15939@Live weight@@0.905@0@NA@2020-07-21@NA@NA@NA@NA@30@932@2.5534246575342467@kg
723903@33954@Dead weight@@0.53@0@NA@2004-01-26@NA@NA@NA@NA@79@2420@6.63013698630137@kg
725221@168670@Live weight@@0.723@0@NA@2020-11-25@NA@NA@NA@NA@18@574@1.5726027397260274@kg
725221@168670@Live weight@@0.652@0@NA@2020-12-23@NA@NA@NA@NA@19@602@1.6493150684931508@kg
730005@122408@Live weight@@1.35@0@NA@1987-07-07@NA@NA@NA@NA@13@403@1.104109589041096@kg
733872@48258@Live weight@@0.172@0@NA@2017-02-02@NA@NA@NA@NA@53@1637@4.484931506849315@kg
733872@48258@Live weight@@0.667@0@NA@2022-01-12@NA@NA@NA@NA@113@3442@9.43013698630137@kg
733872@48258@Live weight@@0.292@0@NA@2018-08-16@NA@NA@NA@NA@72@2197@6.019178082191781@kg
733872@48258@Live weight@@0.484@0@NA@2020-08-17@NA@NA@NA@NA@96@2929@8.024657534246575@kg
733872@48258@Live weight@@0.48@0@NA@2020-06-18@NA@NA@NA@NA@94@2869@7.86027397260274@kg
733872@48258@Live weight@@0.372@0@NA@2019-03-01@NA@NA@NA@NA@78@2394@6.558904109589041@kg
733872@48258@Live weight@@0.158@0@NA@2016-12-10@NA@NA@NA@NA@52@1583@4.336986301369863@kg
455417@109140@Live weight@@2.425@0@NA@2023-11-30@NA@NA@NA@NA@226@6907@18.923287671232877@kg
455417@109140@Live weight@@2.508@0@NA@2020-09-24@NA@NA@NA@NA@188@5745@15.73972602739726@kg
455417@109140@Live weight@@1.08@0@NA@2008-05-19@NA@NA@NA@NA@40@1234@3.3808219178082193@kg
455417@109140@Live weight@@2.565@0@NA@2020-03-13@NA@NA@NA@NA@182@5550@15.205479452054794@kg
455417@109140@Live weight@@1.085@0@NA@2008-05-26@NA@NA@NA@NA@40@1241@3.4@kg
455417@109140@Live weight@@1.17@0@NA@2008-08-12@NA@NA@NA@NA@43@1319@3.6136986301369864@kg
455417@109140@Live weight@@2.509@0@NA@2022-04-27@NA@NA@NA@NA@207@6325@17.328767123287673@kg
455417@109140@Live weight@@1.19@0@NA@2013-07-01@NA@NA@NA@NA@102@3103@8.501369863013698@kg
458631@50932@Live weight@@0.208@0@NA@2022-07-27@NA@NA@NA@NA@84@2562@7.019178082191781@kg
458631@50932@Live weight@@0.178@0@NA@2021-07-15@NA@NA@NA@NA@71@2185@5.986301369863014@kg
467836@128899@Live weight@@0.064@0@NA@2020-10-17@NA@NA@NA@NA@15@473@1.295890410958904@kg
467836@128899@Live weight@@0.08@0@NA@2021-02-18@NA@NA@NA@NA@19@597@1.6356164383561644@kg
467836@128899@Live weight@@0.056@0@NA@2020-07-30@NA@NA@NA@NA@12@394@1.0794520547945206@kg
1005131@168670@Live weight@@0.463@0@NA@2021-09-19@NA@NA@NA@NA@28@872@2.389041095890411@kg
1005131@168670@Live weight@@0.46@0@NA@2021-03-03@NA@NA@NA@NA@22@672@1.841095890410959@kg
1013814@34263@Live weight@@1.7@0@NA@2009-02-25@NA@NA@NA@NA@6@195@0.5342465753424658@kg
1013814@34263@Live weight@@1.678@0@NA@2009-01-08@NA@NA@NA@NA@4@147@0.40273972602739727@kg
1013814@34263@Live weight@@1.786@0@NA@2008-11-06@NA@NA@NA@NA@2@84@0.23013698630136986@kg
168491@33954@Live weight@@1.6@0@NA@1999-04-19@NA@NA@NA@NA@0@0@0@kg
171496@76359@Live weight@@0.6475@0@NA@2014-05-26@NA@NA@NA@NA@84@2564@7.024657534246575@kg
178403@23814@Live weight@@1.882@0@NA@1995-11-29@NA@NA@NA@NA@66@2017@5.526027397260274@kg
178403@23814@Live weight@@2@0@NA@1995-09-05@NA@NA@NA@NA@63@1932@5.293150684931507@kg
178403@23814@Live weight@@2.1@0@NA@1997-08-26@NA@NA@NA@NA@87@2653@7.2684931506849315@kg
748482@83497@Live weight@@2.05@0@NA@2007-05-10@NA@NA@NA@NA@328@9991@27.372602739726027@kg
748482@83497@Live weight@@2@0@NA@2007-10-05@NA@NA@NA@NA@333@10139@27.778082191780822@kg
748482@83497@Live weight@@1.905@0@NA@2004-12-02@NA@NA@NA@NA@299@9102@24.936986301369863@kg
761992@82162@Live weight@@1.504@0@NA@2019-01-28@NA@NA@NA@NA@174@5322@14.580821917808219@kg
761992@82162@Live weight@@1.527@0@NA@2018-12-31@NA@NA@NA@NA@173@5294@14.504109589041096@kg
761992@82162@Live weight@@1.45@0@NA@2017-10-03@NA@NA@NA@NA@159@4840@13.26027397260274@kg
761992@82162@Live weight@@1.43@0@NA@2013-02-04@NA@NA@NA@NA@103@3138@8.597260273972603@kg
761992@82162@Live weight@@1.524@0@NA@2021-02-09@NA@NA@NA@NA@199@6065@16.616438356164384@kg
372543@168670@Live weight@@0.759@0@NA@2021-11-13@NA@NA@NA@NA@30@927@2.5397260273972604@kg
381026@129985@Live weight@@0.424@0@NA@2015-01-09@NA@NA@NA@NA@75@2284@6.257534246575342@kg
381026@129985@Live weight@@0.308@0@NA@2013-01-17@NA@NA@NA@NA@51@1562@4.279452054794521@kg
