AnimalAnonID@RecordingInstitution@MeasurementType@RecordType@WeightValueKg@EstimatedMeasurement@ExcludededFromNorms@MeasurementDate@MeasurementDateEstimateType@MeasurementDateEstimateStart@MeasurementDateEstimateEnd@CollectionScopeType@AnimalAgeMonths@AnimalAgeDays
2855755@108574@Live weight@@0.775@0@NA@2011-03-17@@@@NA@194@5919
2855755@11523@Live weight@@0.932@0@NA@2001-11-16@@@@NA@82@2511
2859442@34263@Live weight@@1.332@0@NA@2015-11-21@@@@NA@130@3976
2867633@138725@Live weight@@1.44@0@NA@2006-10-22@@@@NA@285@8695
2867633@138725@Live weight@@1.55@0@NA@2005-01-02@@@@NA@264@8037
2711080@127047@Live weight@@0.894@0@NA@2021-12-16@@@@NA@59@1810
2711080@127047@Live weight@@0.892@0@NA@2023-01-08@@@@NA@72@2198
3314646@34263@Live weight@@1.149@0@NA@2015-05-10@@@@NA@129@3925
3316208@162977@Live weight@@0.902@0@NA@2019-04-01@@@@NA@231@7030
3316208@162977@Live weight@@0.866@0@NA@2017-05-12@@@@NA@208@6341
3316208@162977@Live weight@@0.836@0@NA@2018-05-14@@@@NA@220@6708
3316208@162977@Live weight@@0.91@0@NA@2020-03-02@@@@NA@242@7366
3316208@162977@Live weight@@0.73@0@NA@2013-03-20@@@@NA@158@4827
3323852@165198@Live weight@@2100@0@NA@1988-06-09@@@@NA@53@1621
3324972@138725@Live weight@@1.15@0@NA@2016-09-27@@@@NA@63@1931
3324972@138725@Live weight@@1.45@0@NA@2020-08-19@@@@NA@110@3353
3324972@138725@Live weight@@1.39@0@NA@2020-02-24@@@@NA@104@3176
3324972@138725@Live weight@@1.28@0@NA@2019-09-04@@@@NA@98@3003
3324972@138725@Live weight@@1.35@0@NA@2021-11-16@@@@NA@125@3807
3324972@138725@Live weight@@1.47@0@NA@2020-07-13@@@@NA@108@3316
3324972@138725@Live weight@@0.00108@0@NA@2018-02-16@@@@NA@80@2438
3324972@138725@Live weight@@1.323@0@NA@2021-04-13@@@@NA@117@3590
3324972@138725@Live weight@@1.2@0@NA@2016-11-24@@@@NA@65@1989
3324972@138725@Live weight@@1.43@0@NA@2021-07-18@@@@NA@121@3686
3324972@138725@Live weight@@1.45@0@NA@2022-09-13@@@@NA@134@4108
3324972@138725@Live weight@@1.32@0@NA@2022-11-02@@@@NA@136@4158
3324972@138725@Live weight@@1.43@0@NA@2022-08-28@@@@NA@134@4092
3324972@138725@Live weight@@1.08@0@NA@2019-06-12@@@@NA@95@2919
3324972@138725@Live weight@@1.32@0@NA@2020-09-16@@@@NA@111@3381
3324972@138725@Live weight@@1.35@0@NA@2020-12-30@@@@NA@114@3486
3324972@138725@Live weight@@1.12@0@NA@2019-05-05@@@@NA@94@2881
3324972@138725@Live weight@@1.22@0@NA@2019-10-28@@@@NA@100@3057
3333926@4116@Live weight@@1.563@0@NA@2009-11-23@@@@NA@394@12014
3333926@4116@Live weight@@1.558@0@NA@2010-08-09@@@@NA@403@12273
3336620@111450@Live weight@@0.887@0@NA@2012-06-08@@@@NA@104@3173
2940497@9164@Live weight@@0.751@0@NA@2023-09-24@@@@NA@180@5508
2943567@168670@Live weight@@0.396@0@NA@2020-01-23@@@@NA@8@267
2943567@168670@Live weight@@0.468@0@NA@2020-07-07@@@@NA@14@433
2943567@168670@Live weight@@0.461@0@NA@2020-10-27@@@@NA@17@545
2951111@23814@Live weight@@1.691@0@NA@1996-01-30@@@@NA@34@1044
2951111@23814@Live weight@@1.8@0@NA@1996-04-02@@@@NA@36@1107
3030933@138417@Live weight@@0.4867@0@NA@2020-05-19@@@@NA@45@1376
3030933@138417@Live weight@@0.3299@0@NA@2019-08-07@@@@NA@35@1090
3030933@138417@Live weight@@0.3098@0@NA@2019-06-09@@@@NA@33@1031
3030933@138417@Live weight@@0.3881@0@NA@2020-01-15@@@@NA@41@1251
3036169@122408@Live weight@@1.4@0@NA@1989-04-01@@@@NA@23@730
3041951@117665@Dead weight@Necropsy-CarcassWeight@1.08@0@NA@2022-12-23@@@@NA@275@8392
3043223@53055@Live weight@@2.843@0@NA@2010-03-24@@@@NA@14@447
3047336@34263@Live weight@@1.34@0@NA@2012-03-21@@@@NA@6@187
2890213@76646@Live weight@@0.75@0@NA@2021-07-01@@@@NA@191@5813
2890213@76646@Live weight@@0.64@0@NA@2021-05-10@@@@NA@189@5761
2725251@33954@Live weight@@1.65@0@NA@1988-07-30@@@@NA@227@6935
2726531@33954@Live weight@@0.637@0@NA@2012-11-21@@@@NA@95@2911
2726531@33954@Live weight@@0.623@0@NA@2012-08-09@@@@NA@92@2807
2726531@33954@Live weight@@0.803@0@NA@2015-03-26@@@@NA@123@3766
2726531@33954@Live weight@@0.569@0@NA@2011-07-05@@@@NA@79@2406
2733711@162977@Live weight@@1.2@0@NA@2019-12-26@@@@NA@239@7299
2733711@162977@Live weight@@1.72@0@NA@2022-10-09@@@@NA@273@8317
2733711@162977@Live weight@@1.45@0@NA@2018-05-14@@@@NA@220@6708
2733711@162977@Live weight@@1.41@0@NA@2020-08-31@@@@NA@247@7548
2733711@162977@Live weight@@1.37@0@NA@2017-01-05@@@@NA@204@6214
2733711@162977@Live weight@@1.655@0@NA@2023-06-03@@@@NA@281@8554
2733711@162977@Live weight@@1.51@0@NA@2021-02-15@@@@NA@253@7716
2737089@26773@Live weight@@0.249@0@NA@2017-08-08@@@@NA@NA@NA
2737089@26773@Live weight@@0.297@0@NA@2017-04-04@@@@NA@NA@NA
3333926@4116@Live weight@@1.516@0@NA@2010-10-08@@@@NA@405@12333
3359893@114122@Live weight@@1.892@0@NA@2009-09-09@@@@NA@149@4564
3359893@114122@Live weight@@1.783@0@NA@2007-03-08@@@@NA@119@3648
3364379@76646@Live weight@@0.49@0@NA@2021-04-26@@@@NA@88@2704
3364379@76646@Live weight@@0.55@0@NA@2022-04-21@@@@NA@100@3064
2964707@48819@Live weight@@0.768@0@NA@2022-09-26@@@@NA@56@1729
2965866@9164@Live weight@@1.062@0@NA@2022-03-21@@@@NA@152@4645
2966240@165198@Live weight@@1800@0@NA@1988-06-09@@@@NA@65@1986
2966861@57829@Live weight@@2.4414@0@NA@2009-09-17@@@@NA@968@29479
3065947@78043@Live weight@@0.75@0@NA@2018-10-23@@@@NA@96@2946
3065947@78043@Live weight@@0.49@0@NA@2015-11-12@@@@NA@61@1870
3065947@78043@Live weight@@0.685@0@NA@2019-03-17@@@@NA@101@3091
2899316@86878@Live weight@@1.265@0@NA@2020-07-21@@@@NA@222@6776
2912647@87169@Live weight@@0.894@0@NA@2013-12-24@@@@NA@149@4559
2745495@102642@Live weight@@0.626@0@NA@2021-06-24@@@@NA@72@2201
2747250@150898@Live weight@@0.865@0@NA@2004-06-21@@@@NA@83@2535
2747470@34263@Live weight@@0.42@0@NA@2011-03-20@@@@NA@69@2104
3352048@56894@Live weight@@0.152@0@NA@2006-02-10@@@@NA@22@680
3359893@114122@Live weight@@2.025@0@NA@2017-03-16@@@@NA@240@7309
3359893@114122@Live weight@@1.786@0@NA@2008-03-15@@@@NA@132@4021
3374229@120859@Live weight@@1.18@0@NA@1989-06-13@@@@NA@278@8462
3375878@166677@Live weight@@0.875@0@NA@2014-02-08@@@@NA@709@21588
3376321@128594@Live weight@@3.7@0@NA@2009-06-30@@@@NA@132@4031
3376321@128594@Live weight@@2.8@0@NA@2005-12-29@@@@NA@90@2752
3376321@128594@Live weight@@1.56@0@NA@2000-11-23@@@@NA@29@890
3376321@128594@Live weight@@4.04@0@NA@2007-11-06@@@@NA@112@3429
3376321@128594@Live weight@@0.766@0@NA@2000-05-03@@@@NA@22@686
3380407@9164@Live weight@@0.807@0@NA@2022-03-21@@@@NA@162@4956
3382457@120782@Dead weight@@0.254@0@NA@2016-12-04@@@@NA@101@3078
3387568@96744@Live weight@@0.29@0@NA@2020-07-01@@@@NA@26@798
3391539@95523@Live weight@@1.7@0@NA@1988-10-30@@@@NA@0@0
3393142@83497@Live weight@@1.35@0@NA@2009-05-17@@@@NA@592@18034
2987306@96744@Live weight@@0.45@0@NA@2021-09-15@@@@NA@53@1641
2987306@96744@Live weight@@0.42@0@NA@2020-07-01@@@@NA@39@1200
2776338@108574@Live weight@@0.225@0@NA@2005-03-22@@@@NA@35@1086
3374229@120859@Live weight@@1.07@0@NA@1988-05-16@@@@NA@265@8069
3376321@128594@Live weight@@4.02@0@NA@2009-08-03@@@@NA@133@4065
3376321@128594@Live weight@@2.29@0@NA@2004-11-23@@@@NA@77@2351
3376321@128594@Live weight@@4.06@0@NA@2008-11-21@@@@NA@125@3810
3382457@120782@Live weight@@0.211@0@NA@2014-09-29@@@@NA@74@2281
3393142@83497@Live weight@@1.2@0@NA@2010-04-19@@@@NA@603@18371
3394421@168670@Live weight@@0.648@0@NA@2020-06-23@@@@NA@13@419
3406931@120782@Live weight@@0.634@0@NA@2023-09-26@@@@NA@146@4469
3409867@123651@Live weight@@0.51@0@NA@2020-10-02@@@@NA@61@1860
3014710@150011@Live weight@@1.049@0@NA@2021-10-02@@@@NA@155@4717
3014710@150011@Live weight@@1.039@0@NA@2021-09-02@@@@NA@154@4687
3017983@78043@Live weight@@0.925@0@NA@2020-07-01@@@@NA@241@7335
3017983@78043@Live weight@@0.84@0@NA@2020-02-29@@@@NA@236@7212
3017983@78043@Live weight@@0.742@0@NA@2011-07-18@@@@NA@133@4064
2943567@168670@Live weight@@0.464@0@NA@2020-11-10@@@@NA@18@559
2943567@168670@Live weight@@0.482@0@NA@2020-05-28@@@@NA@12@393
2948620@122408@Live weight@@1.75@0@NA@1995-04-07@@@@NA@104@3188
2948620@122408@Live weight@@1.5@0@NA@1987-03-22@@@@NA@8@250
2951111@23814@Live weight@@1.682@0@NA@1996-02-18@@@@NA@34@1063
2951111@23814@Live weight@@1.727@0@NA@1995-12-14@@@@NA@32@997
2951111@23814@Live weight@@2@0@NA@1994-03-09@@@@NA@11@352
2951111@23814@Live weight@@2.071@0@NA@1993-10-11@@@@NA@6@203
2951111@23814@Live weight@@1.9@0@NA@1996-11-02@@@@NA@43@1321
3394421@168670@Live weight@@0.6@0@NA@2021-02-02@@@@NA@21@643
3406931@120782@Live weight@@0.657@0@NA@2023-08-24@@@@NA@145@4436
3406931@120782@Live weight@@0.705@0@NA@2023-06-23@@@@NA@143@4374
2789282@15939@Live weight@@0.02@0@NA@2021-11-12@@@@NA@1@33
2789282@15939@Live weight@@0.06@0@NA@2022-04-04@@@@NA@5@176
2792082@60136@Live weight@@1.045@0@NA@2011-07-07@@@@NA@265@8071
2793367@138725@Live weight@@1.33@0@NA@2022-11-02@@@@NA@208@6349
2793367@138725@Live weight@@1.29@0@NA@2022-03-09@@@@NA@200@6111
2793367@138725@Live weight@@1.39@0@NA@2022-10-25@@@@NA@208@6341
2793367@138725@Live weight@@1.32@0@NA@2019-12-02@@@@NA@173@5283
2793367@138725@Live weight@@1.38@0@NA@2021-11-06@@@@NA@196@5988
2793367@138725@Live weight@@1.36@0@NA@2021-12-12@@@@NA@197@6024
2793367@138725@Live weight@@1.38@0@NA@2021-02-24@@@@NA@188@5733
2793367@138725@Live weight@@1.39@0@NA@2022-07-22@@@@NA@205@6246
2793367@138725@Live weight@@1.23@0@NA@2022-09-05@@@@NA@206@6291
2793367@138725@Live weight@@1.3@0@NA@2019-11-11@@@@NA@172@5262
2793367@138725@Live weight@@1.45@0@NA@2021-06-30@@@@NA@192@5859
2793367@138725@Live weight@@1.29@0@NA@2020-01-13@@@@NA@174@5325
2793578@11523@Live weight@@1.056@0@NA@2006-09-18@@@@NA@126@3854
2795986@137182@Live weight@@0.91@0@NA@2018-04-21@@@@NA@213@6489
2795986@137182@Live weight@@0.924@0@NA@2018-05-08@@@@NA@213@6506
3427011@120859@Live weight@@2.16@0@NA@1988-07-04@@@@NA@393@11970
3427011@120859@Live weight@@2@0@NA@1988-05-16@@@@NA@391@11921
3430236@104105@Live weight@@0.32@0@NA@2020-01-20@@@@NA@NA@NA
3027744@139396@Live weight@@0.664@0@NA@2011-10-13@@@@NA@156@4758
3031946@150011@Live weight@@0.625@0@NA@2022-10-01@@@@NA@95@2921
3033266@15939@Live weight@@0.063@0@NA@2022-04-04@@@@NA@6@182
3033266@15939@Live weight@@0.027@0@NA@2021-12-03@@@@NA@1@60
3036169@122408@Live weight@@1.6@0@NA@1987-06-05@@@@NA@2@64
3041951@117665@Live weight@@1.02@0@NA@2015-04-14@@@@NA@183@5582
3041951@139396@Live weight@@0.948@0@NA@2014-03-05@@@@NA@170@5177
3041951@117665@Live weight@@1.006@0@NA@2014-04-02@@@@NA@171@5205
3113668@108574@Live weight@@0.896@0@NA@2005-04-08@@@@NA@75@2289
3113668@108574@Live weight@@0.967@0@NA@2006-11-06@@@@NA@94@2866
3113668@108574@Live weight@@0.942@0@NA@2005-05-06@@@@NA@76@2317
3122350@159299@Live weight@@0.755@0@NA@2020-05-01@@@@NA@148@4504
3122350@159299@Live weight@@0.776@0@NA@2021-01-04@@@@NA@156@4752
3130948@9029@Live weight@@0.407@0@NA@2007-05-12@@@@NA@105@3206
2964707@48819@Live weight@@0.582@0@NA@2020-04-27@@@@NA@27@847
2965250@139396@Live weight@@2.35@0@NA@2010-08-10@@@@NA@155@4729
2966861@57829@Live weight@@2.56@0@NA@2010-04-30@@@@NA@975@29704
3415487@44462@Live weight@@1.0408@0@NA@2005-03-09@@@@NA@105@3198
3415487@44462@Live weight@@1.175@0@NA@2000-06-07@@@@NA@48@1462
3427011@120859@Live weight@@1.94@0@NA@1987-08-03@@@@NA@382@11634
2812069@108574@Live weight@@1.257@0@NA@2019-06-09@@@@NA@113@3446
2816483@46745@Live weight@@3.104@0@NA@2014-09-15@@@@NA@416@12676
2816483@46745@Live weight@@3.055@0@NA@2015-08-22@@@@NA@427@13017
2816483@46745@Live weight@@3.123@0@NA@2015-09-03@@@@NA@428@13029
2816483@46745@Live weight@@2.821@0@NA@2012-11-12@@@@NA@394@12004
3440467@120782@Live weight@@0.389@0@NA@2017-03-22@@@@NA@104@3186
3444227@33954@Live weight@@0.743@0@NA@2004-11-25@@@@NA@72@2201
3450810@109140@Live weight@@1.015@0@NA@2008-03-18@@@@NA@9@277
3450810@109140@Live weight@@1.065@0@NA@2008-10-14@@@@NA@15@487
3450810@109140@Live weight@@1.103@0@NA@2011-12-06@@@@NA@53@1635
3450810@109140@Live weight@@1.045@0@NA@2009-03-30@@@@NA@21@654
3450810@109140@Live weight@@1.13@0@NA@2008-08-25@@@@NA@14@437
3450810@109140@Live weight@@1.023@0@NA@2008-12-01@@@@NA@17@535
3450810@109140@Live weight@@1.055@0@NA@2009-04-20@@@@NA@22@675
3048465@111450@Live weight@@0.126@0@NA@2014-10-07@@@@NA@35@1071
3065947@78043@Live weight@@0.56@0@NA@2017-02-06@@@@NA@76@2322
3065947@78043@Live weight@@0.795@0@NA@2023-07-14@@@@NA@153@4671
3065947@78043@Live weight@@0.785@0@NA@2020-07-01@@@@NA@117@3563
3065947@78043@Live weight@@0.71@0@NA@2020-02-29@@@@NA@113@3440
3136484@23814@Live weight@@1.02@0@NA@2007-02-08@@@@NA@608@18514
3136484@23814@Dead weight@@0.776@0@NA@2007-07-26@@@@NA@613@18682
3438612@151033@Live weight@@1.4@0@NA@2014-01-07@@@@NA@168@5120
3440467@120782@Live weight@@0.37@0@NA@2016-10-14@@@@NA@99@3027
3446918@33954@Live weight@@0.25@0@NA@1991-11-10@@@@NA@0@1
3450810@109140@Live weight@@1.07@0@NA@2009-11-03@@@@NA@28@872
3450810@109140@Live weight@@1.08@0@NA@2010-11-14@@@@NA@40@1248
3450810@109140@Live weight@@1.05@0@NA@2009-12-29@@@@NA@30@928
3450810@109140@Live weight@@1.125@0@NA@2011-09-17@@@@NA@51@1555
2830217@114907@Live weight@@1.087@0@NA@2005-06-18@@@@NA@305@9300
3462164@138417@Live weight@@0.067@0@NA@2017-01-11@@@@NA@4@152
3084127@141397@Live weight@@1.1@0@NA@1997-12-01@@@@NA@10@307
3084127@141397@Live weight@@1.134@0@NA@1997-05-12@@@@NA@3@104
3155639@141397@Live weight@@1.21@0@NA@1998-10-14@@@@NA@97@2969
3160356@44462@Live weight@@2.4@0@NA@2003-10-29@@@@NA@100@3072
3457568@111450@Live weight@@0.618@0@NA@2021-02-24@@@@NA@85@2611
3462164@138417@Live weight@@0.4153@0@NA@2020-01-15@@@@NA@41@1251
3462164@138417@Live weight@@0.393@0@NA@2019-10-16@@@@NA@38@1160
3014710@150011@Live weight@@1.059@0@NA@2022-10-02@@@@NA@167@5082
3017983@78043@Live weight@@0.87@0@NA@2023-09-11@@@@NA@279@8502
3017983@78043@Live weight@@0.94@0@NA@2020-05-09@@@@NA@239@7282
2844097@122408@Live weight@@0.93@0@NA@1991-01-01@@@@NA@53@1627
2855755@108574@Live weight@@0.907@0@NA@2005-03-31@@@@NA@122@3742
2855755@108574@Live weight@@0.93@0@NA@2005-05-06@@@@NA@124@3778
2855755@11523@Live weight@@0.885@0@NA@2000-11-17@@@@NA@70@2147
2859442@34263@Live weight@@1.325@0@NA@2015-08-30@@@@NA@127@3893
2859442@23166@Live weight@@1.212@0@NA@2014-12-12@@@@NA@119@3632
2860294@128899@Live weight@@0.995@0@NA@2019-08-27@@@@NA@158@4821
2860294@128899@Live weight@@0.99@0@NA@2018-11-01@@@@NA@148@4522
3481881@114122@Live weight@@2.048@0@NA@2016-02-06@@@@NA@706@21502
3481881@114122@Live weight@@2.061@0@NA@2010-10-29@@@@NA@643@19576
3481881@114122@Live weight@@2.22@0@NA@2017-03-23@@@@NA@719@21913
3481881@114122@Live weight@@2.225@0@NA@2016-10-10@@@@NA@714@21749
3481881@114122@Live weight@@2.031@0@NA@2011-12-20@@@@NA@656@19993
3481881@114122@Live weight@@2.221@0@NA@2017-04-13@@@@NA@720@21934
3481881@114122@Live weight@@2.098@0@NA@2007-08-27@@@@NA@605@18417
3481881@114122@Live weight@@2.08@0@NA@2003-11-04@@@@NA@559@17025
3483403@86878@Live weight@@0.886@0@NA@2020-07-21@@@@NA@180@5498
3483923@168670@Live weight@@0.399@0@NA@2019-11-13@@@@NA@6@196
3483923@168670@Live weight@@0.409@0@NA@2020-08-18@@@@NA@15@475
3483923@168670@Live weight@@0.355@0@NA@2020-02-04@@@@NA@9@279
3180714@165198@Live weight@@1025@0@NA@1987-11-11@@@@NA@46@1410
3188321@117665@Live weight@@0.104@0@NA@2020-10-02@@@@NA@25@762
3188321@117665@Live weight@@1.15@0@NA@2022-11-25@@@@NA@50@1546
3481881@114122@Live weight@@1.945@0@NA@2009-03-24@@@@NA@623@18992
3481881@114122@Live weight@@2.16@0@NA@2016-09-08@@@@NA@713@21717
3481881@114122@Live weight@@2.111@0@NA@2008-05-21@@@@NA@613@18685
3481881@114122@Live weight@@1.9@0@NA@1998-11-05@@@@NA@499@15200
3481881@114122@Live weight@@2.028@0@NA@2016-03-14@@@@NA@707@21539
3481881@114122@Live weight@@1.944@0@NA@2008-08-12@@@@NA@616@18768
3483403@86878@Live weight@@0.725@0@NA@2019-10-07@@@@NA@171@5210
3483923@168670@Live weight@@0.413@0@NA@2020-03-03@@@@NA@10@307
3483923@168670@Live weight@@0.414@0@NA@2020-03-17@@@@NA@10@321
3483923@168670@Live weight@@0.408@0@NA@2020-10-27@@@@NA@17@545
3483923@168670@Live weight@@0.417@0@NA@2020-07-07@@@@NA@14@433
3483923@168670@Live weight@@0.378@0@NA@2019-12-12@@@@NA@7@225
2867633@138725@Live weight@@1.3@0@NA@2007-03-09@@@@NA@290@8833
2867633@138725@Live weight@@1.5@0@NA@2004-11-18@@@@NA@262@7992
2867633@138725@Live weight@@1.5@0@NA@2006-04-28@@@@NA@279@8518
2867633@138725@Live weight@@1.55@0@NA@2006-06-09@@@@NA@281@8560
3022711@122408@Live weight@@1.05@0@NA@1986-10-31@@@@NA@5@154
3030933@138417@Live weight@@0.265@0@NA@2019-03-20@@@@NA@31@950
3033266@15939@Live weight@@0.118@0@NA@2023-05-11@@@@NA@19@584
3041951@117665@Live weight@@1@0@NA@2020-07-15@@@@NA@246@7501
3041951@117665@Live weight@@1.062@0@NA@2021-12-06@@@@NA@263@8010
3041951@117665@Live weight@@1.07@0@NA@2020-11-01@@@@NA@250@7610
3041951@117665@Live weight@@1.03@0@NA@2016-04-18@@@@NA@195@5952
3113668@108574@Live weight@@0.972@0@NA@2007-09-09@@@@NA@104@3173
3113668@108574@Live weight@@0.998@0@NA@2007-01-08@@@@NA@96@2929
3122350@159299@Live weight@@0.745@0@NA@2020-05-14@@@@NA@148@4517
3122350@159299@Live weight@@0.725@0@NA@2021-10-11@@@@NA@165@5032
3122350@159299@Live weight@@0.815@0@NA@2023-08-15@@@@NA@187@5705
3507586@123651@Live weight@@0.162@0@NA@2020-08-04@@@@NA@31@946
3507586@123651@Live weight@@0.103@0@NA@2018-10-04@@@@NA@9@276
3200066@108112@Live weight@@1.03@0@NA@1998-01-01@@@@NA@54@1668
3205054@34263@Live weight@@1.16@0@NA@2011-04-06@@@@NA@7@216
3209041@82162@Live weight@@1.044@0@NA@2018-09-17@@@@NA@170@5187
3209041@82162@Live weight@@1.036@0@NA@2020-12-08@@@@NA@197@6000
3209041@82162@Live weight@@0.92@0@NA@2010-04-20@@@@NA@69@2115
3209041@82162@Live weight@@1.079@0@NA@2019-02-02@@@@NA@174@5325
3209041@82162@Live weight@@1.004@0@NA@2019-11-13@@@@NA@184@5609
3209041@82162@Live weight@@1.038@0@NA@2021-12-07@@@@NA@209@6364
3209041@82162@Live weight@@1.02@0@NA@2011-11-28@@@@NA@88@2702
3209041@82162@Live weight@@1.1@0@NA@2015-09-08@@@@NA@134@4082
3209041@82162@Live weight@@0.91@0@NA@2010-03-30@@@@NA@68@2094
3209041@82162@Live weight@@1.064@0@NA@2020-05-21@@@@NA@190@5799
3209041@82162@Live weight@@1.14@0@NA@2017-04-25@@@@NA@153@4677
3209041@82162@Live weight@@1.048@0@NA@2020-07-21@@@@NA@192@5860
3209041@82162@Live weight@@1.1@0@NA@2015-02-06@@@@NA@127@3868
3209041@82162@Live weight@@1.048@0@NA@2020-11-03@@@@NA@195@5965
3209041@82162@Live weight@@1.055@0@NA@2019-09-16@@@@NA@182@5551
3209041@82162@Live weight@@0.97@0@NA@2012-12-21@@@@NA@101@3091
3209041@82162@Live weight@@1.15@0@NA@2016-01-28@@@@NA@138@4224
3209041@82162@Live weight@@0.91@0@NA@2010-04-13@@@@NA@69@2108
3209041@82162@Live weight@@1.05@0@NA@2017-11-03@@@@NA@159@4869
3209041@82162@Live weight@@1.09@0@NA@2015-11-22@@@@NA@136@4157
3209041@82162@Live weight@@0.92@0@NA@2013-05-08@@@@NA@106@3229
3209041@82162@Live weight@@1.14@0@NA@2018-06-01@@@@NA@166@5079
3209041@82162@Live weight@@1.058@0@NA@2014-11-06@@@@NA@124@3776
3209041@82162@Live weight@@1.003@0@NA@2021-11-09@@@@NA@208@6336
3209041@82162@Live weight@@0.99@0@NA@2011-09-13@@@@NA@86@2626
3209041@82162@Live weight@@1.048@0@NA@2021-11-30@@@@NA@208@6357
2890213@76646@Live weight@@0.354@0@NA@2012-10-16@@@@NA@86@2633
2899316@86878@Live weight@@1.185@0@NA@2022-10-26@@@@NA@249@7603
3065947@78043@Live weight@@0.273@0@NA@2012-12-11@@@@NA@26@804
3065947@78043@Live weight@@0.5@0@NA@2014-11-08@@@@NA@49@1501
3065947@78043@Live weight@@0.825@0@NA@2020-05-09@@@@NA@115@3510
3130948@9029@Live weight@@0.384@0@NA@2006-07-17@@@@NA@95@2907
3136484@23814@Live weight@@0.991@0@NA@2006-09-02@@@@NA@603@18355
3145492@122408@Live weight@@0.95@0@NA@1988-05-14@@@@NA@13@408
3145492@122408@Live weight@@1@0@NA@1987-06-25@@@@NA@2@84
3525824@15939@Live weight@@0.995@0@NA@2016-06-25@@@@NA@153@4682
3525824@15939@Live weight@@1.11@0@NA@2021-11-30@@@@NA@219@6666
3525824@15939@Live weight@@1.115@0@NA@2021-01-12@@@@NA@208@6344
3525824@15939@Live weight@@0.985@0@NA@2016-03-27@@@@NA@150@4592
3525824@15939@Live weight@@0.985@0@NA@2016-07-15@@@@NA@154@4702
3526956@46745@Live weight@@1.108@0@NA@2014-11-05@@@@NA@658@20032
3526956@46745@Live weight@@1.22@0@NA@2019-05-23@@@@NA@712@21692
3526956@46745@Live weight@@1.311@0@NA@2013-09-22@@@@NA@644@19623
3526956@46745@Live weight@@1.269@0@NA@2014-01-22@@@@NA@648@19745
3526956@46745@Live weight@@1.172@0@NA@2015-02-04@@@@NA@661@20123
3531681@127792@Live weight@@0.123@0@NA@2004-11-18@@@@NA@34@1052
3535880@33954@Live weight@@1.1@0@NA@1989-06-02@@@@NA@24@731
3521694@53055@Live weight@@1.931@0@NA@2010-03-24@@@@NA@470@14327
3525824@15939@Live weight@@1.16@0@NA@2020-09-28@@@@NA@204@6238
3525824@15939@Live weight@@1.155@0@NA@2020-10-20@@@@NA@205@6260
3525824@15939@Live weight@@1.1@0@NA@2018-09-25@@@@NA@180@5504
3525824@15939@Live weight@@1.065@0@NA@2017-10-13@@@@NA@169@5157
3525824@15939@Live weight@@1.152@0@NA@2022-08-22@@@@NA@227@6931
3525824@15939@Live weight@@1.14@0@NA@2021-11-02@@@@NA@218@6638
3525824@15939@Live weight@@1.16@0@NA@2020-12-08@@@@NA@207@6309
3525824@15939@Live weight@@1.18@0@NA@2021-07-26@@@@NA@214@6539
3526956@46745@Live weight@@1.308@0@NA@2013-09-10@@@@NA@644@19611
3526956@46745@Live weight@@1.326@0@NA@2013-08-22@@@@NA@643@19592
3526956@46745@Live weight@@1.124@0@NA@2014-12-22@@@@NA@659@20079
3526956@46745@Live weight@@1.118@0@NA@2015-05-14@@@@NA@664@20222
3526956@46745@Live weight@@1.124@0@NA@2015-01-01@@@@NA@660@20089
3526956@46745@Live weight@@1.176@0@NA@2015-08-22@@@@NA@667@20322
3526956@46745@Live weight@@1.246@0@NA@2016-07-24@@@@NA@678@20659
3526956@46745@Live weight@@1.192@0@NA@2014-09-25@@@@NA@656@19991
3526956@46745@Live weight@@1.275@0@NA@2013-12-06@@@@NA@647@19698
3526956@46745@Live weight@@1.116@0@NA@2015-06-30@@@@NA@665@20269
3084127@141397@Live weight@@1.08@0@NA@2014-08-11@@@@NA@210@6404
3157595@81112@Live weight@@0.955@0@NA@2011-02-02@@@@NA@3097@94264
3157595@81112@Live weight@@1.115@0@NA@2013-05-01@@@@NA@3124@95083
3160356@44462@Live weight@@2.3@0@NA@2000-10-05@@@@NA@64@1953
3544894@87169@Live weight@@0.583@0@NA@2013-11-22@@@@NA@225@6856
3552167@53012@Live weight@@2.524@0@NA@2009-09-18@@@@NA@602@18348
3242517@151033@Live weight@@0.558@0@NA@2019-01-28@@@@NA@101@3103
3242517@151033@Live weight@@1.338@0@NA@2022-09-27@@@@NA@145@4441
2940497@9164@Live weight@@0.756@0@NA@2022-06-29@@@@NA@166@5056
2943567@168670@Live weight@@0.462@0@NA@2020-09-02@@@@NA@16@490
2943567@168670@Live weight@@0.404@0@NA@2020-04-04@@@@NA@11@339
2948620@122408@Live weight@@2@0@NA@1996-04-01@@@@NA@116@3548
3568128@96744@Live weight@@0.575@0@NA@2009-11-13@@@@NA@113@3461
3568128@96744@Live weight@@0.85@0@NA@2021-12-20@@@@NA@258@7881
3571064@86878@Live weight@@1.467@0@NA@2019-10-07@@@@NA@285@8680
3571064@86878@Live weight@@1.466@0@NA@2022-10-26@@@@NA@321@9795
3576278@34263@Live weight@@0.7@0@NA@2011-03-29@@@@NA@115@3506
3578883@11523@Live weight@@0.6@0@NA@2000-07-04@@@@NA@52@1587
3568128@96744@Live weight@@0.83@0@NA@2022-10-04@@@@NA@268@8169
